,_index,uid,instance_type,instance_category,instance_generation,release_month,release_year,product_page,announcement_url,date,Instance,Memory (GiB),Processor,vCPUs,CPU cores,Threads per core,Accelerator count,Accelerators,Accelerator memory,category
666,676,bdcfadd569cb0b42,m7gd.8xlarge,General Purpose,Current generation,July,2023,https://aws.amazon.com/ec2/instance-types/m7g/,https://aws.amazon.com/about-aws/whats-new/2023/07/amazon-ec2-c7gd-m7gd-r7gd-instances/,2023-07-01,m7gd.8xlarge,128.0,AWS Graviton3 Processor,32,32,1,,,,general
667,677,946badaf6f778e50,m7gd.12xlarge,General Purpose,Current generation,July,2023,https://aws.amazon.com/ec2/instance-types/m7g/,https://aws.amazon.com/about-aws/whats-new/2023/07/amazon-ec2-c7gd-m7gd-r7gd-instances/,2023-07-01,m7gd.12xlarge,192.0,AWS Graviton3 Processor,48,48,1,,,,general
668,678,3606e29059f2aa0d,m7gd.16xlarge,General Purpose,Current generation,July,2023,https://aws.amazon.com/ec2/instance-types/m7g/,https://aws.amazon.com/about-aws/whats-new/2023/07/amazon-ec2-c7gd-m7gd-r7gd-instances/,2023-07-01,m7gd.16xlarge,256.0,AWS Graviton3 Processor,64,64,1,,,,general
669,679,4a12eb9a97256e0e,r7gd.medium,Memory Optimized,Current generation,July,2023,https://aws.amazon.com/ec2/instance-types/r7g/,https://aws.amazon.com/about-aws/whats-new/2023/07/amazon-ec2-c7gd-m7gd-r7gd-instances/,2023-07-01,r7gd.medium,8.0,AWS Graviton3 Processor,1,1,1,,,,memory
670,680,7c151886d8e06f53,r7gd.large,Memory Optimized,Current generation,July,2023,https://aws.amazon.com/ec2/instance-types/r7g/,https://aws.amazon.com/about-aws/whats-new/2023/07/amazon-ec2-c7gd-m7gd-r7gd-instances/,2023-07-01,r7gd.large,16.0,AWS Graviton3 Processor,2,2,1,,,,memory
671,681,fa709e9550b1c8c6,r7gd.xlarge,Memory Optimized,Current generation,July,2023,https://aws.amazon.com/ec2/instance-types/r7g/,https://aws.amazon.com/about-aws/whats-new/2023/07/amazon-ec2-c7gd-m7gd-r7gd-instances/,2023-07-01,r7gd.xlarge,32.0,AWS Graviton3 Processor,4,4,1,,,,memory
672,682,7d57641ce3d99feb,r7gd.2xlarge,Memory Optimized,Current generation,July,2023,https://aws.amazon.com/ec2/instance-types/r7g/,https://aws.amazon.com/about-aws/whats-new/2023/07/amazon-ec2-c7gd-m7gd-r7gd-instances/,2023-07-01,r7gd.2xlarge,64.0,AWS Graviton3 Processor,8,8,1,,,,memory
673,683,012a03addecd37f9,r7gd.4xlarge,Memory Optimized,Current generation,July,2023,https://aws.amazon.com/ec2/instance-types/r7g/,https://aws.amazon.com/about-aws/whats-new/2023/07/amazon-ec2-c7gd-m7gd-r7gd-instances/,2023-07-01,r7gd.4xlarge,128.0,AWS Graviton3 Processor,16,16,1,,,,memory
674,684,c837e6634bf33758,r7gd.8xlarge,Memory Optimized,Current generation,July,2023,https://aws.amazon.com/ec2/instance-types/r7g/,https://aws.amazon.com/about-aws/whats-new/2023/07/amazon-ec2-c7gd-m7gd-r7gd-instances/,2023-07-01,r7gd.8xlarge,256.0,AWS Graviton3 Processor,32,32,1,,,,memory
675,685,1d51ac47a8f5fdcf,r7gd.12xlarge,Memory Optimized,Current generation,July,2023,https://aws.amazon.com/ec2/instance-types/r7g/,https://aws.amazon.com/about-aws/whats-new/2023/07/amazon-ec2-c7gd-m7gd-r7gd-instances/,2023-07-01,r7gd.12xlarge,384.0,AWS Graviton3 Processor,48,48,1,,,,memory
676,686,d39006b41502581b,r7gd.16xlarge,Memory Optimized,Current generation,July,2023,https://aws.amazon.com/ec2/instance-types/r7g/,https://aws.amazon.com/about-aws/whats-new/2023/07/amazon-ec2-c7gd-m7gd-r7gd-instances/,2023-07-01,r7gd.16xlarge,512.0,AWS Graviton3 Processor,64,64,1,,,,memory
677,687,5af77d34e9749f84,m7i-flex.large,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7i/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-m7i-flex-m7i-instances/,2023-08-01,m7i-flex.large,8.0,Intel Xeon Sapphire Rapids,2,1,2,,,,general
678,688,fdf46dff529c8414,m7i-flex.xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7i/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-m7i-flex-m7i-instances/,2023-08-01,m7i-flex.xlarge,16.0,Intel Xeon Sapphire Rapids,4,2,2,,,,general
679,689,ab00526f1e215f8a,m7i-flex.2xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7i/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-m7i-flex-m7i-instances/,2023-08-01,m7i-flex.2xlarge,32.0,Intel Xeon Sapphire Rapids,8,4,2,,,,general
680,690,300983516d1d5a81,m7i-flex.4xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7i/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-m7i-flex-m7i-instances/,2023-08-01,m7i-flex.4xlarge,64.0,Intel Xeon Sapphire Rapids,16,8,2,,,,general
681,691,aa263f0c4cf35427,m7i-flex.8xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7i/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-m7i-flex-m7i-instances/,2023-08-01,m7i-flex.8xlarge,128.0,Intel Xeon Sapphire Rapids,32,16,2,,,,general
682,692,69014cd2ba193112,m7i.large,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7i/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-m7i-flex-m7i-instances/,2023-08-01,m7i.large,8.0,Intel Xeon Sapphire Rapids,2,1,2,,,,general
683,693,4d0352d2c4c1338e,m7i.xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7i/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-m7i-flex-m7i-instances/,2023-08-01,m7i.xlarge,16.0,Intel Xeon Sapphire Rapids,4,2,2,,,,general
684,694,7c7106cfea35ee86,m7i.2xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7i/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-m7i-flex-m7i-instances/,2023-08-01,m7i.2xlarge,32.0,Intel Xeon Sapphire Rapids,8,4,2,,,,general
685,695,9169818ae9dcb9ff,m7i.4xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7i/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-m7i-flex-m7i-instances/,2023-08-01,m7i.4xlarge,64.0,Intel Xeon Sapphire Rapids,16,8,2,,,,general
686,696,fb404fb5ced479fa,m7i.8xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7i/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-m7i-flex-m7i-instances/,2023-08-01,m7i.8xlarge,128.0,Intel Xeon Sapphire Rapids,32,16,2,,,,general
687,697,b5679dccd751156b,m7i.12xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7i/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-m7i-flex-m7i-instances/,2023-08-01,m7i.12xlarge,192.0,Intel Xeon Sapphire Rapids,48,24,2,,,,general
688,698,6564439d9e4f7df4,m7i.16xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7i/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-m7i-flex-m7i-instances/,2023-08-01,m7i.16xlarge,256.0,Intel Xeon Sapphire Rapids,64,32,2,,,,general
689,699,b0379b2916b4ba4a,m7i.24xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7i/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-m7i-flex-m7i-instances/,2023-08-01,m7i.24xlarge,384.0,Intel Xeon Sapphire Rapids,96,48,2,,,,general
690,700,2bef209c77a75c18,m7i.48xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7i/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-m7i-flex-m7i-instances/,2023-08-01,m7i.48xlarge,768.0,Intel Xeon Sapphire Rapids,192,96,2,,,,general
691,701,f9c8743301b7b523,m7a.medium,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7a/,https://aws.amazon.com/about-aws/whats-new/2023/08/general-purpose-amazon-ec2-m7a-instances/,2023-08-01,m7a.medium,4.0,AMD EPYC 9R14,1,1,1,,,,general
692,702,e80ac7fe3c7b8116,m7a.large,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7a/,https://aws.amazon.com/about-aws/whats-new/2023/08/general-purpose-amazon-ec2-m7a-instances/,2023-08-01,m7a.large,8.0,AMD EPYC 9R14,2,2,1,,,,general
693,703,1c59dbd65e84584c,m7a.xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7a/,https://aws.amazon.com/about-aws/whats-new/2023/08/general-purpose-amazon-ec2-m7a-instances/,2023-08-01,m7a.xlarge,16.0,AMD EPYC 9R14,4,4,1,,,,general
694,704,e54b93be64d71680,m7a.2xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7a/,https://aws.amazon.com/about-aws/whats-new/2023/08/general-purpose-amazon-ec2-m7a-instances/,2023-08-01,m7a.2xlarge,32.0,AMD EPYC 9R14,8,8,1,,,,general
695,705,61ba31aad8072daf,m7a.4xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7a/,https://aws.amazon.com/about-aws/whats-new/2023/08/general-purpose-amazon-ec2-m7a-instances/,2023-08-01,m7a.4xlarge,64.0,AMD EPYC 9R14,16,16,1,,,,general
696,706,867915be3da8d490,m7a.8xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7a/,https://aws.amazon.com/about-aws/whats-new/2023/08/general-purpose-amazon-ec2-m7a-instances/,2023-08-01,m7a.8xlarge,128.0,AMD EPYC 9R14,32,32,1,,,,general
697,707,48d7bde58b070be7,m7a.12xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7a/,https://aws.amazon.com/about-aws/whats-new/2023/08/general-purpose-amazon-ec2-m7a-instances/,2023-08-01,m7a.12xlarge,192.0,AMD EPYC 9R14,48,48,1,,,,general
698,708,c5c29fa9a75084f9,m7a.16xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7a/,https://aws.amazon.com/about-aws/whats-new/2023/08/general-purpose-amazon-ec2-m7a-instances/,2023-08-01,m7a.16xlarge,256.0,AMD EPYC 9R14,64,64,1,,,,general
699,709,22a5c26672ef94cf,m7a.24xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7a/,https://aws.amazon.com/about-aws/whats-new/2023/08/general-purpose-amazon-ec2-m7a-instances/,2023-08-01,m7a.24xlarge,384.0,AMD EPYC 9R14,96,96,1,,,,general
700,710,e510ac9ef0cd2426,m7a.32xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7a/,https://aws.amazon.com/about-aws/whats-new/2023/08/general-purpose-amazon-ec2-m7a-instances/,2023-08-01,m7a.32xlarge,512.0,AMD EPYC 9R14,128,128,1,,,,general
701,711,eb989336e8190de3,m7a.48xlarge,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7a/,https://aws.amazon.com/about-aws/whats-new/2023/08/general-purpose-amazon-ec2-m7a-instances/,2023-08-01,m7a.48xlarge,768.0,AMD EPYC 9R14,192,192,1,,,,general
702,712,4144a25cb48e034a,m7a.metal-48xl,General Purpose,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/m7a/,https://aws.amazon.com/about-aws/whats-new/2023/08/general-purpose-amazon-ec2-m7a-instances/,2023-08-01,m7a.metal-48xl,768.0,AMD EPYC 9R14,192,192,1,,,,general
703,713,c6ad69d93e4a06d5,hpc7a.12xlarge,HPC Optimized,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/hpc7a/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-hpc7a-instances/,2023-08-01,hpc7a.12xlarge,768.0,AMD EPYC 9R14,24,24,1,,,,hpc
704,714,8670cd6530315e14,hpc7a.24xlarge,HPC Optimized,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/hpc7a/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-hpc7a-instances/,2023-08-01,hpc7a.24xlarge,768.0,AMD EPYC 9R14,48,48,1,,,,hpc
705,715,d64b0272200e2351,hpc7a.48xlarge,HPC Optimized,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/hpc7a/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-hpc7a-instances/,2023-08-01,hpc7a.48xlarge,768.0,AMD EPYC 9R14,96,96,1,,,,hpc
706,716,142da3af64b4dac6,hpc7a.96xlarge,HPC Optimized,Current generation,August,2023,https://aws.amazon.com/ec2/instance-types/hpc7a/,https://aws.amazon.com/about-aws/whats-new/2023/08/amazon-ec2-hpc7a-instances/,2023-08-01,hpc7a.96xlarge,768.0,AMD EPYC 9R14,192,192,1,,,,hpc
707,717,782cc1321e4cba74,r7iz.large,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7iz/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-r7iz-instances/,2023-09-01,r7iz.large,16.0,Intel Xeon Sapphire Rapids,2,1,2,,,,memory
708,718,f4f0f93c6a25e4c8,r7iz.xlarge,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7iz/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-r7iz-instances/,2023-09-01,r7iz.xlarge,32.0,Intel Xeon Sapphire Rapids,4,2,2,,,,memory
709,719,e767a89262e6d99c,r7iz.2xlarge,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7iz/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-r7iz-instances/,2023-09-01,r7iz.2xlarge,64.0,Intel Xeon Sapphire Rapids,8,4,2,,,,memory
710,720,db0847bb6171cebc,r7iz.4xlarge,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7iz/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-r7iz-instances/,2023-09-01,r7iz.4xlarge,128.0,Intel Xeon Sapphire Rapids,16,8,2,,,,memory
711,721,634c2677e90b5ea3,r7iz.8xlarge,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7iz/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-r7iz-instances/,2023-09-01,r7iz.8xlarge,256.0,Intel Xeon Sapphire Rapids,32,16,2,,,,memory
712,722,d484d53876f54657,r7iz.12xlarge,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7iz/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-r7iz-instances/,2023-09-01,r7iz.12xlarge,384.0,Intel Xeon Sapphire Rapids,48,24,2,,,,memory
713,723,f8acd882c199de3f,r7iz.16xlarge,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7iz/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-r7iz-instances/,2023-09-01,r7iz.16xlarge,512.0,Intel Xeon Sapphire Rapids,64,32,2,,,,memory
714,724,e1c97420edd02f66,r7iz.32xlarge,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7iz/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-r7iz-instances/,2023-09-01,r7iz.32xlarge,1024.0,Intel Xeon Sapphire Rapids,128,64,2,,,,memory
715,725,32b136d4e0c1b3e4,r7a.medium,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7a/,https://aws.amazon.com/about-aws/whats-new/2023/09/memory-optimized-amazon-ec2-r7a-instances/,2023-09-01,r7a.medium,8.0,AMD EPYC 9R14,1,1,1,,,,memory
716,726,247adad71e766f7b,r7a.large,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7a/,https://aws.amazon.com/about-aws/whats-new/2023/09/memory-optimized-amazon-ec2-r7a-instances/,2023-09-01,r7a.large,16.0,AMD EPYC 9R14,2,2,1,,,,memory
717,727,976e2ba8dd34b8d3,r7a.xlarge,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7a/,https://aws.amazon.com/about-aws/whats-new/2023/09/memory-optimized-amazon-ec2-r7a-instances/,2023-09-01,r7a.xlarge,32.0,AMD EPYC 9R14,4,4,1,,,,memory
718,728,20ecb3f7b3fa11a5,r7a.2xlarge,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7a/,https://aws.amazon.com/about-aws/whats-new/2023/09/memory-optimized-amazon-ec2-r7a-instances/,2023-09-01,r7a.2xlarge,64.0,AMD EPYC 9R14,8,8,1,,,,memory
719,729,a166bf681d2d9be2,r7a.4xlarge,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7a/,https://aws.amazon.com/about-aws/whats-new/2023/09/memory-optimized-amazon-ec2-r7a-instances/,2023-09-01,r7a.4xlarge,128.0,AMD EPYC 9R14,16,16,1,,,,memory
720,730,8c0b9067efa269dd,r7a.8xlarge,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7a/,https://aws.amazon.com/about-aws/whats-new/2023/09/memory-optimized-amazon-ec2-r7a-instances/,2023-09-01,r7a.8xlarge,256.0,AMD EPYC 9R14,32,32,1,,,,memory
721,731,b1fc892d139a8dba,r7a.12xlarge,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7a/,https://aws.amazon.com/about-aws/whats-new/2023/09/memory-optimized-amazon-ec2-r7a-instances/,2023-09-01,r7a.12xlarge,384.0,AMD EPYC 9R14,48,48,1,,,,memory
722,732,612ca6a3f3215d61,r7a.16xlarge,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7a/,https://aws.amazon.com/about-aws/whats-new/2023/09/memory-optimized-amazon-ec2-r7a-instances/,2023-09-01,r7a.16xlarge,512.0,AMD EPYC 9R14,64,64,1,,,,memory
723,733,6fba2027a3ee75a0,r7a.24xlarge,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7a/,https://aws.amazon.com/about-aws/whats-new/2023/09/memory-optimized-amazon-ec2-r7a-instances/,2023-09-01,r7a.24xlarge,768.0,AMD EPYC 9R14,96,96,1,,,,memory
724,734,5f72f4abd61c4602,r7a.32xlarge,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7a/,https://aws.amazon.com/about-aws/whats-new/2023/09/memory-optimized-amazon-ec2-r7a-instances/,2023-09-01,r7a.32xlarge,1024.0,AMD EPYC 9R14,128,128,1,,,,memory
725,735,ee3d8e08192c23a3,r7a.48xlarge,Memory Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/r7a/,https://aws.amazon.com/about-aws/whats-new/2023/09/memory-optimized-amazon-ec2-r7a-instances/,2023-09-01,r7a.48xlarge,1536.0,AMD EPYC 9R14,192,192,1,,,,memory
726,736,c1c4311d929fcba5,c7i.large,Compute Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/c7i/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-c7i-instances/,2023-09-01,c7i.large,4.0,Intel Xeon Sapphire Rapids,2,1,2,,,,compute
727,737,372d0fe347654d6b,c7i.xlarge,Compute Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/c7i/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-c7i-instances/,2023-09-01,c7i.xlarge,8.0,Intel Xeon Sapphire Rapids,4,2,2,,,,compute
728,738,2582257f0c8e2224,c7i.2xlarge,Compute Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/c7i/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-c7i-instances/,2023-09-01,c7i.2xlarge,16.0,Intel Xeon Sapphire Rapids,8,4,2,,,,compute
729,739,d10c9dfcc1b8d803,c7i.4xlarge,Compute Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/c7i/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-c7i-instances/,2023-09-01,c7i.4xlarge,32.0,Intel Xeon Sapphire Rapids,16,8,2,,,,compute
730,740,f312ffc31553ae80,c7i.8xlarge,Compute Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/c7i/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-c7i-instances/,2023-09-01,c7i.8xlarge,64.0,Intel Xeon Sapphire Rapids,32,16,2,,,,compute
731,741,475263cb05e9a64f,c7i.12xlarge,Compute Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/c7i/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-c7i-instances/,2023-09-01,c7i.12xlarge,96.0,Intel Xeon Sapphire Rapids,48,24,2,,,,compute
732,742,6827053b76b58c51,c7i.16xlarge,Compute Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/c7i/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-c7i-instances/,2023-09-01,c7i.16xlarge,128.0,Intel Xeon Sapphire Rapids,64,32,2,,,,compute
733,743,7b8f8801f001be88,c7i.24xlarge,Compute Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/c7i/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-c7i-instances/,2023-09-01,c7i.24xlarge,192.0,Intel Xeon Sapphire Rapids,96,48,2,,,,compute
734,744,1343a006dadca43b,c7i.48xlarge,Compute Optimized,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/c7i/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-c7i-instances/,2023-09-01,c7i.48xlarge,384.0,Intel Xeon Sapphire Rapids,192,96,2,,,,compute
735,745,201d34bc45a16b02,mac2-m2pro.metal,General Purpose,Current generation,September,2023,https://aws.amazon.com/ec2/instance-types/mac/,https://aws.amazon.com/about-aws/whats-new/2023/09/amazon-ec2-m2-pro-mac-instances-macos/,2023-09-01,mac2-m2pro.metal,32.0,Apple M2 Pro with 12-core CPU,12,12,1,,,,general
